date,var,index
5/1/2009,Pesca,110.8579133
6/1/2009,Pesca,110.2787725
7/1/2009,Pesca,109.5611417
8/1/2009,Pesca,109.7212319
9/1/2009,Pesca,109.8124354
10/1/2009,Pesca,110.5938183
11/1/2009,Pesca,110.6846498
12/1/2009,Pesca,110.6846498
1/1/2010,Pesca,111.0551055
2/1/2010,Pesca,111.124188
3/1/2010,Pesca,114.285603
4/1/2010,Pesca,120.4259361
5/1/2010,Pesca,118.7841477
6/1/2010,Pesca,116.1568666
7/1/2010,Pesca,123.2372897
8/1/2010,Pesca,124.2396045
9/1/2010,Pesca,125.067852
10/1/2010,Pesca,139.991675
11/1/2010,Pesca,144.7709376
12/1/2010,Pesca,145.0346164
1/1/2011,Pesca,145.3775322
2/1/2011,Pesca,146.8300537
3/1/2011,Pesca,147.3654903
4/1/2011,Pesca,148.3798408
5/1/2011,Pesca,148.0234873
6/1/2011,Pesca,151.3047886
7/1/2011,Pesca,150.9201551
8/1/2011,Pesca,147.7956731
9/1/2011,Pesca,146.5936342
10/1/2011,Pesca,144.4313493
11/1/2011,Pesca,145.9453876
12/1/2011,Pesca,146.2074171
1/1/2012,Pesca,145.67325
2/1/2012,Pesca,149.5113428
3/1/2012,Pesca,151.3363187
4/1/2012,Pesca,151.7215932
5/1/2012,Pesca,157.1673259
6/1/2012,Pesca,150.9428238
7/1/2012,Pesca,150.6409937
8/1/2012,Pesca,150.9902498
9/1/2012,Pesca,151.8557679
10/1/2012,Pesca,152.099555
11/1/2012,Pesca,156.7344702
12/1/2012,Pesca,157.6213954
1/1/2013,Pesca,158.5877159
2/1/2013,Pesca,159.3264191
3/1/2013,Pesca,161.064516
4/1/2013,Pesca,170.1392253
5/1/2013,Pesca,168.1428321
6/1/2013,Pesca,172.1976088
7/1/2013,Pesca,171.6542018
8/1/2013,Pesca,171.4390085
9/1/2013,Pesca,171.6010048
10/1/2013,Pesca,177.5934258
11/1/2013,Pesca,172.9789602
12/1/2013,Pesca,173.2997923
1/1/2014,Pesca,184.0911424
2/1/2014,Pesca,185.3330518
3/1/2014,Pesca,186.3450452
4/1/2014,Pesca,189.8776793
5/1/2014,Pesca,186.4866228
6/1/2014,Pesca,182.83319
7/1/2014,Pesca,182.0325864
8/1/2014,Pesca,182.9290345
9/1/2014,Pesca,183.2040467
10/1/2014,Pesca,188.5833948
11/1/2014,Pesca,183.1643133
12/1/2014,Pesca,183.5807489
1/1/2015,Pesca,171.9685859
2/1/2015,Pesca,173.3645922
3/1/2015,Pesca,173.6572138
4/1/2015,Pesca,173.5897209
5/1/2015,Pesca,168.3444844
6/1/2015,Pesca,168.4112988
7/1/2015,Pesca,158.3283553
8/1/2015,Pesca,158.5645784
9/1/2015,Pesca,163.9242084
10/1/2015,Pesca,176.6874485
11/1/2015,Pesca,174.242967
12/1/2015,Pesca,174.4920805
1/1/2016,Pesca,174.9096794
2/1/2016,Pesca,178.6018866
3/1/2016,Pesca,178.6018866
4/1/2016,Pesca,178.5677263
5/1/2016,Pesca,177.9850228
6/1/2016,Pesca,175.8748629
7/1/2016,Pesca,175.7380929
8/1/2016,Pesca,177.8448412
9/1/2016,Pesca,220.5386478
10/1/2016,Pesca,220.9547809
11/1/2016,Pesca,225.3304383
12/1/2016,Pesca,216.5678392
1/1/2017,Pesca,224.3438241
2/1/2017,Pesca,231.2594855
3/1/2017,Pesca,233.1342251
4/1/2017,Pesca,237.9568818
5/1/2017,Pesca,236.3600157
6/1/2017,Pesca,222.6631355
7/1/2017,Pesca,233.2334048
8/1/2017,Pesca,248.6676438
9/1/2017,Pesca,246.5934837
10/1/2017,Pesca,252.7481443
11/1/2017,Pesca,237.0906865
12/1/2017,Pesca,252.7596841
1/1/2018,Pesca,255.3841609
2/1/2018,Pesca,230.624825
3/1/2018,Pesca,232.4895303
4/1/2018,Pesca,239.4886451
5/1/2018,Pesca,234.7159647
6/1/2018,Pesca,230.4958824
7/1/2018,Pesca,233.225783
8/1/2018,Pesca,245.0023178
9/1/2018,Pesca,245.7322717
10/1/2018,Pesca,248.1804355
11/1/2018,Pesca,251.2151933
12/1/2018,Pesca,249.9989328
1/1/2019,Pesca,248.4399571
2/1/2019,Pesca,250.747097
3/1/2019,Pesca,228.5375952
4/1/2019,Pesca,223.8772089
5/1/2019,Pesca,224.4111407
6/1/2019,Pesca,221.5510349
7/1/2019,Pesca,229.9779308
8/1/2019,Pesca,236.1695724
9/1/2019,Pesca,245.7097552
10/1/2019,Pesca,243.9003416
11/1/2019,Pesca,247.8361414
12/1/2019,Pesca,247.92422
1/1/2020,Pesca,249.2255622
2/1/2020,Pesca,235.389783
3/1/2020,Pesca,236.9831571
4/1/2020,Pesca,220.5655709
5/1/2020,Pesca,216.1398333
6/1/2020,Pesca,214.5529075
7/1/2020,Pesca,214.3069694
8/1/2020,Pesca,220.7089959
9/1/2020,Pesca,230.2896554
10/1/2020,Pesca,231.4254309
11/1/2020,Pesca,220.8061981
12/1/2020,Pesca,222.8959623
1/1/2006,Explotación de minas y canteras,86.5119739
2/1/2006,Explotación de minas y canteras,87.12159059
3/1/2006,Explotación de minas y canteras,87.69592471
4/1/2006,Explotación de minas y canteras,92.5918941
5/1/2006,Explotación de minas y canteras,99.88043814
6/1/2006,Explotación de minas y canteras,101.4469888
7/1/2006,Explotación de minas y canteras,104.8308807
8/1/2006,Explotación de minas y canteras,104.9910857
9/1/2006,Explotación de minas y canteras,107.5074393
10/1/2006,Explotación de minas y canteras,106.4869186
11/1/2006,Explotación de minas y canteras,110.315825
12/1/2006,Explotación de minas y canteras,110.6190405
1/1/2007,Explotación de minas y canteras,110.9051531
2/1/2007,Explotación de minas y canteras,114.1932376
3/1/2007,Explotación de minas y canteras,113.6232379
4/1/2007,Explotación de minas y canteras,116.0990744
5/1/2007,Explotación de minas y canteras,115.2708219
6/1/2007,Explotación de minas y canteras,114.6145418
